ad_id,ad_text,category,category_confidence,type
AD_00413,"used by technicians
and
dealers alike
auto service
professional",General_News,0.4624822706227133,targeted
AD_00414,"priority
urgent care
time saving
online appointment
scheduling.
location
near you
wie
6.00
ok
19:00
pa
est
cher don
pidge forged",General_News,0.3261764269077454,targeted
AD_00415,"columbia
university
m.s. in
human
capital
management
learn more",Lifestyle,0.33393191536608047,targeted
AD_00416,"schrade
slyte folders
made in the usa, d2 blade steel
& ultra thin construction
shop now",Lifestyle,0.4147383535049251,targeted
AD_00417,"some things
are inevitable.
diabetes doesn't
have to be.
diabetes.org/risktest
american
diabetes
association.
a
connected for",Health,0.3476763235948063,targeted
AD_00418,"stop the
tall
boot flop
add boot stuffers
www.shoptheposhpony.com",Entertainment,0.36558422722169953,targeted
AD_00419,"*
everything
foodie
re
click here to register
0101013
0101010",General_News,0.2387545900454619,targeted
AD_00420,"the
franchise
show
interested in owning
your own franchise?
open
november 20 & 21
north carolina
state fairgrounds
get free tickets!
your cbd store
celebree
school
7-eleven
franchisease.
ultra
pool cane squad
sobol
m
mindoman
press
auxomedical
ellianos
coffee
honest abe
rooting",Sports,0.3025686457733914,targeted
AD_00421,"lamps plus
let
yourself
shine.
shop now",Lifestyle,0.6218030578480506,targeted
AD_00422,"goldencheck
you want to check up on your parents.
but they're in florida and you're not.
golden check are here when
you can't be.
click here to access promo code",Entertainment,0.26372932368600127,targeted
AD_00423,"is your coverage
up-to-date?
• home • auto
• farm & ranch
• life • dwelling
bolenbaugh insurance
agency, inc.
agent geneva bolenbaugh
click for quote
insurance",Entertainment,0.33056195170377456,targeted
AD_00424,"automation.
transparency.
industry-leading expertise.
choose us as your self-serve
advertising partner.
contact us
danads™",Lifestyle,0.5149433328088987,targeted
AD_00425,"keep your
bobcat equipment
performing
like new.
ce kit
bobcat.
buy bobcat parts",Automotive,0.24059882140265298,targeted
AD_00426,"ddmv7
new cobalt / fde finish
c
defense
shop now
3 months interest free financing*
*not all offers are 3 months interest free. subject to credit approvall.",Lifestyle,0.3382973295848042,targeted
AD_00427,"exchange
capital management inc
when can i safely retire?
click here for answers",General_News,0.42579367917615657,targeted
AD_00428,"the city
the first book
to explore
authentic how our cities
gentrify by
becoming
how the attention economy
builds urban america
david a. banks
social media
influencers-
and why it
works.
university
of california
press",General_News,0.3299971391771821,targeted
AD_00429,"mitsubishi
pajero
sport gsr
sush chl
tek-706
isuzu
mu-x ls-t
ford
everest
sport
which
4wd
wins?
carsguide",Automotive,0.6744757422695473,targeted
AD_00430,"baca berita, main quiz, live stream
& nonton film gratis dalam satu aplikasi
idn
download
idn app
download on the
app store
android app on
google play",Entertainment,0.4182948518508522,targeted
AD_00431,"benefit-specific, functional.
holiday sale -40% off
shop now
use code: enjoy40
ne
121
reed
soms
wwwinge",Lifestyle,0.5069404089657988,targeted
AD_00432,"wizarding
world
| harry potter
bano 1
hot topic
shop now",Lifestyle,0.6142364833969945,targeted
AD_00433,"irwin view all special offers at:
www.irwinzone.com
603-524-4922
automotive group
hyundai
toyota
super
spring trade in",Entertainment,0.2332172913278736,targeted
AD_00434,"stay ahead of the curve
competitive intelligence tools >
s&p global
market intelligence",Business_Finance,0.2179926757213139,targeted
AD_00435,"raleigh
general
hospital
ri
the only level iii trauma
center in the region
click here",General_News,0.42045984272730336,targeted
AD_00436,"28
sandbil
bath & body works
ather body award
ocean
sy rath & body wor
he collec
choice
allure
the party fest
2023
ma
you like us, you really like us!
thanks for voting us
best hand sanitizer",Health,0.2881924872133596,targeted
AD_00437,"manlines
the art of manliness collection
-the art of
manliness
collection boxed set
signed by brett mckay
buy now",Entertainment,0.24175874455355725,targeted
AD_00438,"waterfront
sound
festival check
the
porter
open to
the public!
x
xport
bar & lounge
featuring lo steele
fri, june 30. 4:30-6pm
1355 sw 2nd ave",General_News,0.26868600861647285,targeted
AD_00439,"cirebon
festival
arhanud 14 cirebon
bil
17-18 juni 2023
**get tour tickets
judika. marion jola. rizky febian
mc danny. aldy jadong. tiara andini. danilla. lyodra
music. culinary. art.sport. community. games
ja
tiketbox",Entertainment,0.8214352520395491,targeted
AD_00440,"singing birthday cards
it sings their name!
happy birthday to you!
happy birthday
to you
have a fab birthday
the
birthdays
fab birthday
card
send one now",Entertainment,0.48011550592967994,targeted
AD_00441,"expert neuroscience & spine logan
care offered in montana.
health",Health,0.4483962480510815,targeted
AD_00442,"friedmans
appliance
100 as
experience the miele innovation center
exclusively at friedmans appliance
miele",General_News,0.3231475244937744,targeted
AD_00443,"this season's
outstanding
hat-trick.
5.99%
p.a interest
2
no deposit,
36 months
to pay
3
3-year
warranty
suzuki
kingquad
in stock now. from $13,999.
find out more
*t&cs apply.",Business_Finance,0.42845736416085795,targeted
AD_00444,"nhlshop.com
af fanatics experience
þ
dal
hockey
shop now",Lifestyle,0.3232168836025667,targeted
AD_00445,"ii promach
performance, packaged
can with
confidence
prof 200v
carbonated or non-carbonated, hot
or cold, the profill v volumetric filler
cans your beverage with unmatched
consistency and accuracy.
techniblend
helping make beverages to serve the world",Food_Drink,0.534620096998591,targeted
AD_00446,"teen
esrb
saude
vndj
the
lamplighters
league
the
coming 2023
wishlist now",Lifestyle,0.31360540239239065,targeted
AD_00447,"follow the
trail with
national
geographic's
trails illustrated
maps
buy here",General_News,0.6359624644140651,targeted
AD_00448,"enter to win a
fire rescue 1) $250 gift card
take survey",General_News,0.2604740048152652,targeted
AD_00449,"amortgage.net
today's refinance rate
* apr 15
1.997%
1917
no registration, no login required
calculate payment
*terms & conditions apply. nmls #1912050 (nmisconsumeraccess.org).
yr fixed
term",Lifestyle,0.24759232490730587,targeted
AD_00450,"pw
star
watch
2023 nominations now open!",Entertainment,0.37108876356884185,targeted
AD_00451,"-sale-
-80%
tele
roselinlin",Automotive,0.25591298451319117,targeted
AD_00452,"stop adversaries.
stop breaches.
crowdstrike
get the 2023
global threat report >
case
verwatch
falcon oy
return
longited effort
high
kodic
operations
supporting the
wadka",General_News,0.5391249836834289,targeted
AD_00453,"amphenol
single pair
ethernet (spe)
ip67 cables
and connectors
compatible
with iec
63171-6
interconnect
digi-key schedule shipments
learn more >>
authorized distributor",Lifestyle,0.443470788828991,targeted
AD_00454,"server
technology.
renowned power
meets
revolutionary
intelligence
learn how",Lifestyle,0.48730135773609656,targeted
AD_00455,"visit
achert
manin alcunt
fit for life
health & wellness
expo
june 3rd
6
ktal
enter for a chance to win a
viaggio del mar 20c
pontoon boat
provided quality
by
outdoor
superstors
raport mana",Health,0.9817139278302064,targeted
AD_00456,"faithful to
the bay
official beer sponsor | enjoy responsibly. co 2022 an-euser-busch, bud light's beer, st. louis, mo
buy now
bud
light
bud
light
official sponsor
s",General_News,0.32506737166932337,targeted
AD_00457,"the pet salon
626 n. van buren, enid
full service grooming for
both dogs & cats
boarding daycare",Lifestyle,0.3960518912104451,targeted
AD_00458,"continue
3 easy steps:
1) click 'continue'
2) download on our website!
3) get quick search tool
quick search tool",Lifestyle,0.18978723537442393,targeted
AD_00459,"ibtimes fast start
let the best of international
news come to you.
sign up now",Lifestyle,0.2553503768654054,targeted
AD_00460,"tradestation
explore options
on large cap
stocks and more
with advanced analysis tools
on option station pro.
get started",General_News,0.3553750936439922,targeted
AD_00461,"$
$
promo codes
available
get automatic savings at checkout.
$
capital one shopping
unlock free coupons
the coupon-finding browser extension
$",Business_Finance,0.23021260271405225,targeted
AD_00462,"5 staples to get more leads
1
2
3
4 programmatic advertisements
5 an automated crm system
a fully optimized website
google ads & local service ads
social media ads
let us do
the work!
479-202-9903
www.customerswhostick.com
flypaper",General_News,0.28238343913857666,targeted
AD_00463,"startpage protect your online
search engine financial activity
search privately",General_News,0.3256710592408718,targeted
AD_00464,"decas
beach
in your
back yard
book
now
brett/
robinson
gulf shores
& orange beach",General_News,0.2546118529170206,targeted
AD_00465,"delaware's
home show
march 18-19. chase center on the riverfront
thehomeownersexpo.com
diy
network's
stone house
revival,
jeff devlin
click to learn more",Lifestyle,0.4430576769466894,targeted
AD_00466,"put it to
the test
free demo >
verge
cecil's
tractors & truck repair",Automotive,0.4051702740753413,targeted
AD_00467,"umcor
sunday
support the sustainable work of umcor
give now
special
sunday
umcor
ag",Sports,0.3848953389117837,targeted
AD_00468,"free gift
free* dime
wireless earbuds
worth
$69.95
skullcandy
subscribe
*while stocks last",Business_Finance,0.61410728467511,targeted
AD_00469,"www.wow
immersive
van
g gh
exhibit dallas
on sale now
dallasvangogh.com",Automotive,0.25845788511799395,targeted
AD_00470,"clearance
sale
wy
39
injo
temu
$6.07
free shipping",Sports,0.1885458189695383,targeted
AD_00471,"exclusive ems
features.
columns, and
opinions
sign up
4-jems
journal of emergency medical services",Health,0.8326817291843877,targeted
AD_00472,"indulge your house with
the treatment she deserves.
tesugue
atlerce
get a quote",General_News,0.5636235660368293,targeted
AD_00473,"smart
reporting
intelligent narratives for finance
get the fact sheet
arria
collably the
back",Business_Finance,0.9995025697856336,targeted
AD_00474,"for quick and easy haircuts,
we always come in first.
check in now
great clips
monoter
jam",Lifestyle,0.2938858166456571,targeted
AD_00475,"6
kotaku australia
podcast
with david and ruby
the biggest gaming news of the week",Entertainment,0.6559771335090518,targeted
AD_00476,"the shepherd king
the life of david by pat robertson
get your audiobook",Entertainment,0.2515487725702835,targeted
AD_00477,"the best of
redmine
most wanted plugins
server, cloud, integrations
with rails 6
try it free
easyredmine.com",Sports,0.23693098869106252,targeted
AD_00478,"tipstrr.
get the best free
football tips
in your inbox every day
sign up free",Sports,0.5670501021950002,targeted
AD_00479,"flyexclusive
robb report
best of
the best
winner
2022
locked hourly rates & no peak day premiums.
join platinum jet club.",Travel,0.3771351510254895,targeted
AD_00480,"2
say goodbye to your
mortgage if you have
no missed payments",General_News,0.430104281619249,targeted
AD_00481,"advertisement
gun violence is preventable
when you ""know the signs"".
sandy hook
promise
learn more",Lifestyle,0.27999448234292296,targeted
AD_00482,"layena
bragging rights come in every bag of
purina® layenaⓡ layer feed
strong hens & eggs for you to show off
start with feeding purina.
try now>
feed greatness",General_News,0.2698773806714108,targeted
AD_00483,"les
dauphins
wine enthusiast
90pts
best buy
from h
otes du rhon
dauphins
buy now",Food_Drink,0.3929172736080565,targeted
AD_00484,"crash
refa
lenovo
n netapp
inno
on
ha
nicati
► youtube
49
ww",Automotive,0.35676822413623016,targeted
AD_00485,"aarp
springfield
springfield illinois
voters
50+
our voices
decide
springfield
mayoral
candidates
must listen
to voters
50-plus.
learn more",Lifestyle,0.7062367986021459,targeted
AD_00486,"pick
of the
litter
find your perfect match >",Sports,0.28237371999039934,targeted
AD_00487,"teacher
the week
of
meet the teacher
of the week
wednesdays during witn news at sunrise
or click here to visit the teacher of the week web site
nc education
lottery
witn
witn.com",Entertainment,0.3553260627807025,targeted
AD_00488,"support hb 1215
to stop hidden
hospital fees
health
care
without
costs
""hidden",General_News,0.4201751677822295,targeted
AD_00489,"simply
self storage
877-786-7343
first full month free
100% contact-free
rental
reserve now",Business_Finance,0.2809575660697057,targeted
AD_00490,"committed to
building a
stronger
workforce.
cultivating homegrown
talent to keep colorado
competitive.
santia
colorado
community college system
learn more",Sports,0.42424049766260663,targeted
AD_00491,"1st grade
3rd grade
5th grade
7th grade
real learning can
be really fun
2nd grade
4th grade
6th grade
8th grade
adapted
mind",Entertainment,0.36810392593672153,targeted
AD_00492,"god is a bullet
based on the novel by
in theaters
boston teran june 23
d
get
tickets",Entertainment,0.27762798404599454,targeted
AD_00493,"gamer supps
new waifu cups
only available via preorder
stack
gg
gappa
gg",Travel,0.22628017641368195,targeted
AD_00494,"royal
hospital
school
navigating
success
top boarding school ages 11-18",Lifestyle,0.5334368303724807,targeted
AD_00495,"jang
black
friday sale
up to 70% off
shop now",Lifestyle,0.6387038089398528,targeted
AD_00496,"crowdstrike aws
how secure
is your cloud?
get a free health check",Health,0.7332535469935647,targeted
AD_00497,"a spotify exclusive
pedestrian
daily
your
fresh
dump of
morning
news
only on
spotify",Entertainment,0.660714952612032,targeted
AD_00498,"the kids won't be young forever.
now is the right
time to get a pool.
vande hey
company, inc
learn more",Entertainment,0.27302012365409145,targeted
AD_00499,"usha
resources
tsx.v: usha
otcqb: ushaf
fse: joo
uniquely positioned
in nevada, the
lithium capital of
the united states
find out more",General_News,0.5754901269680759,targeted
AD_00500,"promo codes available
see codes
capitale shopping
the coupon-finding
browser extension",Business_Finance,0.2124294672499793,targeted
AD_00501,"up to 60% off
14
roselinlin
ind-ekininther dhenevenimeminen e",Business_Finance,0.43623696949123714,targeted
AD_00502,"advantage
home
contracting
the leader in home repairs & projects
current specials
are you considering
adding an addition,
a garage or a sun room
to your home?",General_News,0.21945181349241039,targeted
AD_00503,"arkansas democrat gazette
march
mania
2023 college
basketball
3-in-1 bracket
challenge
win$1 million
march 12
register now
sponsored by
0000
for the perfect bracket oaklawn
done money not odovided by the
admansas democia-gazette
bacincaune
arkansasonline.com/marchmania",Sports,0.6517254925447303,targeted
AD_00504,"take a break from
the usual
plan your visit
uptown",Lifestyle,0.3797365907415431,targeted
AD_00505,"black
idder's
historical record
de
blackadder's historical record 12lp vinyl box set
2
order now",Lifestyle,0.355455322854698,targeted
AD_00506,"★
become a better man
in 30 days
buy now
30 days to a
better man
by mag
manliness",General_News,0.44814398704691605,targeted
AD_00507,"4.50%9cd
*annual percentage yield. member fdic
month
security bank
of kansas city.
learn more",General_News,0.29779535128388546,targeted
AD_00508,"here comes
santa claus
friday, december 3
news 13
coverage you can count on
downtown
christmas magic
downtownflorence",Entertainment,0.49293219041314007,targeted
AD_00509,"al-generated images.
worry-free licensing.
try for free
shutterstock.",Sports,0.4147358027830026,targeted
AD_00510,"+st
onlinen
free to play
kaaile on
steam",Sports,0.584683590760781,targeted
AD_00511,"trufuel
convenience performance protection
empower your
equipment
50:1
engineered
fuel + oil
ready to use
trufuel
trufuel
ope
40:11
4-cycle
engineers
fuel
tf3
trupuel
visit trufuelso.com for availabilty and details.",General_News,0.18715346373966207,targeted
AD_00512,"give me
those
puppy
dog
eyes
og",Lifestyle,0.38195439963253114,targeted
AD_00513,"take a break from
'the usual'
visit uptowncharlotte.com",Lifestyle,0.3250276948556609,targeted
AD_00514,"eddie
eddie
get your exclusive
eddie the blind
squirrel t-shirt
buy today",Entertainment,0.3371299145683124,targeted
AD_00515,"m cotosen
up to 50% off",Lifestyle,0.4924159156440995,targeted
AD_00516,"2'
opta analyst
improve your football knowledge
visit now",Sports,0.4913313217682054,targeted
AD_00517,"dell
technologies
windows
black friday
sneak peek
powerful tech.
perfect timing.
select early offers
latitude 9520
del technologies recommends windows 11 pro for business.
members save
over 45% off
shop now",Lifestyle,0.5789958780076419,targeted
AD_00518,"salteados
pack $7.59
solo por
tiempo limitado
subway
tripleta
s",General_News,0.24718297077267118,targeted
AD_00519,"diablo
up
το
3 stronger
learn more",Lifestyle,0.5614596525983494,targeted
AD_00520,"light in thebox
shop now >
up to 70%off",Lifestyle,0.5419573866910317,targeted
AD_00521,"in the midst
of plenty
the new folk
musical from
enchanted croi theatre",Food_Drink,0.16922805130055282,targeted
AD_00522,"cith th
ee times
january 16 march 31
analog everywhere
solutions for your analog design challenges
visit now",Lifestyle,0.2666659837206094,targeted
AD_00523,"rule the streets
1.99% for up to 60 months on select ktm street models*
*restrictions apply. see website for full promotion details
gra
km",Business_Finance,0.3048550296324347,targeted
AD_00524,"aws
aws silicon innovation day
discover how aws-designed silicon
fuels customer outcomes
wednesday, june 21, 2023 | 9:00am - 4:00pm pdt
register now",Entertainment,0.3614885984412877,targeted
AD_00525,"add local, on-demand
delivery with a few lines of code
developer
learn more
delivering more",General_News,0.29446513460039825,targeted
AD_00526,"sleep deeper.
shop for deeper tempur-pedic® sleep
at ashley.
ashley tempur-pedic
shop now",Lifestyle,0.8642145477637662,targeted
AD_00527,"william
draw
your cards
money
luck
love
know your future
william-angel.com",Lifestyle,0.2962212821168297,targeted
AD_00528,"the
avalanches
live!
september 22
greek theatre",Entertainment,0.5068143093728552,targeted
AD_00529,"sale
can we stay ahead of theft? loss
prevention tactics to navigate the storm
solutions by sector
webinar security lacet
april 19, 2023 @ 2 pm edt",General_News,0.3611301819232678,targeted
AD_00530,"let's play
play responsibly
kentucky
extra
dall
top han
kentucky",Sports,0.6137255326728279,targeted
AD_00531,"reimagine your
accounting workflows
tasks
..
claim free trial
avise",General_News,0.3654309425207453,targeted
AD_00532,"scan here
to apply today
your dream
wedding
awaits
celebrate your love with a
courts ready cash loan
of up to $1.5m
conditions apply. may 1 - june 3, 2023.
www.readyfinancecaribbean.com
courts
ready cash
ready when you are!",Lifestyle,0.23769455798634462,targeted
AD_00533,"elite care
for every body
learn more
beliin health titletown sports medicine
& orthopedics",Health,0.7124763936323721,targeted
AD_00534,"take the search out of
your research at
best reviews
go now",General_News,0.20808844424609232,targeted
AD_00535,"ets
tree care
607 226-8444
free estimates and
consultations",Lifestyle,0.5641865066580151,targeted
AD_00536,"fcw
insider
chat
interviews with the 2023 federal 100 award winners.
listen now",Entertainment,0.377142206311416,targeted
AD_00537,"sports
chicago
ultimate sports
insider
download the all new nbc sports chicago app
download on the
app store
get it on
google play
in-depth
coverage
scores
analysis
highlights
alerts",Sports,0.4688665295514535,targeted
AD_00538,"motorway
need to sell your car?
get your best price from
5,000+ dealers
sell your car >",Automotive,0.8601369146717962,targeted
AD_00539,"kbs tgi™
tour graphite iron
kbs tgi 60
kbs tgi™ 70
kbs tgi 80
the first graphite iron
to play like steel.
now available in taper tip
kbsgolfshafts.com",Sports,0.2893828154496977,targeted
AD_00540,"mil
allt
media sonar
he
4**
get access
osint for security poi
step-by-step processes for
performing osint investigations",Sports,0.19012042457536082,targeted
AD_00541,"he
helm
$50 off
your first
pair",General_News,0.3530772095946967,targeted
AD_00542,"unwanted
telemarketer
uncall
a high tech bidet toilet seat will wipe away
your need for toilet paper
read more",General_News,0.33528173644340925,targeted
AD_00543,"cbtnuggets
on-demand
it training
make it happen",Health,0.22399738042463446,targeted
AD_00544,"by well+ good
sponsored by our partners
how to tweak your
eczema-care routine
based on the season
read more",Lifestyle,0.2687093502907918,targeted
AD_00545,"free webinar
vanta presents:
? vanta
security and compliance: is your business at risk?
thursday 16 march | 2pm aedt
register now",General_News,0.4065620011082464,targeted
AD_00546,"יינווטוויד
firestarter
die hard
fear
loathing
in las vegas
peacock
new hit movies
every week
stream now
""firestarter' streaming may 13",Entertainment,0.3977598142092828,targeted
AD_00547,"the brown
real estate team
see what we're all about
property collective
774b walker rd
great falls, va
www.facebook.com/thebrownssellva.com
@brownteamrealtors
lets meet!
757-234-1590",Business_Finance,0.3368605139245661,targeted
AD_00548,"dying
liver
do not
ignore
these early
warning
signs
(#2 is scary)",Health,0.38626453275425554,targeted
AD_00549,"beware of
new utility scams!
if you're
threatened
with
immediate
disconnection
learn more
off
hawaiian
electric",Lifestyle,0.23451190396455504,targeted
AD_00550,"get more from ipad
combo touch - now for ipad pro and ipad (10th gen)
logitech
shop now",General_News,0.2681898394616342,targeted
AD_00551,"lego
vip weekend
is coming
11/20-11/21
learn more >
vip
vip
vip
vip
..
vip
a",Lifestyle,0.21805823462328608,targeted
AD_00552,"pearl izumi
the time
is now
new road arrivals
for spring ¹23
shop new arrivals",Lifestyle,0.3376148332053026,targeted
AD_00553,"ufhealth
university of florida health
complex
neurological
condition?
when others
can't, we can.
neuroscience institute",Health,0.702422255448507,targeted
AD_00554,"remind somebody to
buckle up. you could
save their life.
do
dmy
learn more",Lifestyle,0.40597891080886106,targeted
AD_00555,"m
monogram
lur affil
introducing the forge,
the first heated ice press
of its kind.
discover more",Entertainment,0.6233872963001837,targeted
AD_00556,"advantage
home current specials
contracting
the leader in home repairs & project
are you
considering
adding an addition,
a garage or
a sun room
to your home?",Business_Finance,0.19332768728301322,targeted
AD_00557,"insights and analysis on
the technology that is
reshaping health care
check out the all-new feature series,
collaborative care: technology's evolving
role in cardiometabolic health
learn more
endocrinology
network
practical
cardiology™",Health,0.5783318667000288,targeted
AD_00558,"bestselling
our most popular products
- updated weekly!
aliexpress
oh
shop now >",Lifestyle,0.4047589824701186,targeted
AD_00559,"old fort niagara
discover history",Entertainment,0.5181775482704359,targeted
AD_00560,"auanew
8p
sexual and urinary function
following cystectomy news
comen
american
urological
association
the latest
news from
the aua.
madaming of compl
to ta
j
j",Entertainment,0.7823053004887159,targeted
AD_00561,"huntington, west virginia
the great outdoors
(re)defined.
h
town
visit h-town >",General_News,0.33834719075241404,targeted
AD_00562,"nako.
tungsten weights
no chip 200% sensitivity
an
10-piece $3.49",Sports,0.21053296885604122,targeted
AD_00563,"affordable health insurance made simple.
easily apply for all subsidies & tax credits
compare every plan available in your area in only 15 minutes
find the plan
powered by lig solutions
enroll today",Business_Finance,0.39115834637942576,targeted
AD_00564,"*
drizzle,
sizzle,
savor.
learn more
pompeian
summer
flavor guide
available at publix",Lifestyle,0.3518988084944476,targeted
AD_00565,"institute of theology
ai.edu/ccee
engage
your catholic faith.
transform
your community.",General_News,0.3501656105793479,targeted
AD_00566,"f
eslad
superlithium may be elon
musk's solution to the
battery revolution.
learn more",Lifestyle,0.5614596525983494,targeted
AD_00567,"lleelou
guidance and tools
for home buyers
learn more",Lifestyle,0.7457705351952116,targeted
AD_00568,"wad
thunder
get your bonus
& dominate the skies!
warthunder.com
play
free now
bonus",Sports,0.5968997503788521,targeted
AD_00569,"free devotional
a quiet time tool for busy moms
from focus on the family
the jung
melalud
download now
focus
family.",Lifestyle,0.3033676189187593,targeted
AD_00570,"larry's market run
2023
world tour
whose
9
text uncle larry (415) 548-9125
north america
live nation
atm
with monroe flow & dvme
june 27
the fillmore
silver spring",Sports,0.21539319929686734,targeted
AD_00571,"sw
middleten
valle
ma
thank you for voting mvb as one of the
tri-states best!
middletown
valley bank.
a community heritage financial, inc. company
member
fdic
1.844.533.9211
www.mvbbank.com",Business_Finance,0.2965548418336245,targeted
AD_00572,"one vise to rule them all
multi-axis bench-mount vise with torq-lok™
master gun viseⓡ
real
avid",General_News,0.24187409642464716,targeted
AD_00573,"seismic
ready to bring speed, simplicity, and
success to your go-to-market teams?
o",Sports,0.43247463899188965,targeted
AD_00574,"usta
mid-atlantic
10€
years
celebrating 100 years of tennis
with you!
join in",Entertainment,0.21915810618040782,targeted
AD_00575,"guitar
$100 off
center epiphone es-335
shop now",Lifestyle,0.4061030572484157,targeted
AD_00576,"+digital trends
best fitness trackers
read more",Health,0.9179093358273601,targeted
AD_00577,"corrosionpedia
strengthen & deepen your corrosion
knowledge with any one of our free webinars
watch today >>",Sports,0.35265053152957065,targeted
AD_00578,"bush's new! our secret family recipe, now bush's
zero
sugar added
with zero added sugar
baked beans
shop now",Health,0.31432621617257733,targeted
AD_00579,"source provides
25 lbs of n & 25 lbs of p
n
p
p
n
source",Entertainment,0.35192540586111126,targeted
AD_00580,"ficc
fayetteville technical
community college
training at its best!
swift water rescue training is critically important
for first responders, but difficult and dangerous to
arrange in natural outdoor settings.
learn more",Lifestyle,0.24694610908135667,targeted
AD_00581,"smith & wesson
midway
shop now",Entertainment,0.3694118267384458,targeted
AD_00582,"c
royal society
of chemistry
rsc prizes 2022:
nominations are now open!",Lifestyle,0.3332720186292105,targeted
AD_00583,"don't worry
shots
justfashion now
up to
90% off
shop now",Lifestyle,0.6715408285289941,targeted
AD_00584,"internet starting at
all
in!
$4
/mo.
2-year price lock
astound
broadband
powered by mcn
*see website for details.",General_News,0.2893492350561991,targeted
AD_00585,"innovative materials
healthier living
brentwood home
shop now
climate
neutral
certified",Lifestyle,0.7043227564556612,targeted
AD_00586,"in my
shadow
download on the
app store",General_News,0.5343307110594818,targeted
AD_00587,"priority
urgent care
out of time?",Lifestyle,0.5176791604231089,targeted
AD_00588,"boofy's
best for pets
when only the best will do!
b
boogie down
to boofy's
for some
groovy
deals!
paseo
&
golf course
cutler @ 1-40
&
san mateo
click for info",Sports,0.4474162505528323,targeted
AD_00589,"feel better sooner.
learn more
bayhealth@home bayhealth",Lifestyle,0.5549694738345259,targeted
AD_00590,"j.me
www
up to
50% off
shop now",Lifestyle,0.9358430919901339,targeted
AD_00591,"ac infinity
smarter controls
smarter grows
93
chaty
90⁰",General_News,0.2387545900454619,targeted
AD_00592,"2023
developer
survey
calling all who code
↑",General_News,0.20166762846717148,targeted
AD_00593,"aicpa & cima
your learning
experience just
got better.",Food_Drink,0.36835494469454333,targeted
AD_00594,"ден
hinge
health
learn how employers are thinking bigger
about personalized msk care
join the movement",Health,0.5649609018375558,targeted
AD_00595,"lake d'arbonne
k&m sportsman's
one-stop shop!
coffee, c÷rks, & camo
farmerville, la
1012 s main st",Lifestyle,0.33649643015912645,targeted
AD_00596,"tony award®
nominee
best play
steppenwolf's production of
the minutes n
by tracy letts directed by
anna d. shapiro
a play by
buy tickets
critic's
pick",Sports,0.3702742765058276,targeted
AD_00597,"u.s.army
no challenge,
no change.
be all you can be.
goarmy.com →",Entertainment,0.32820805856386975,targeted
AD_00598,"mental health and
addiction recovery services
&
the serenity center
330-965-9999
austintown, north lima, warren
we listen...",General_News,0.393997639825766,targeted
AD_00599,"wood burning
stoves
stay warm
this winter
high quality wood
burning stoves at
an affordable price
free
shipping
shop now rockfordchimneysupply.com",Lifestyle,0.4586053418458511,targeted
AD_00600,"66
victorville chevrolet
find new roads
chevrolet
2022 model year clearance
silverado superstore
el
b",General_News,0.23476444124218268,targeted
AD_00601,"state farm
don gura
633 n. main st.
kendallville, in 46755
bus: 260-347-3276
dongura.net",General_News,0.2464783736541015,targeted
AD_00602,"sale ends march 31st!
one-month-only
window & patio door
flash sale
renewal
by andersen.
window replacement in andersen company
the better way to a better window",Business_Finance,0.29392046176961983,targeted
AD_00603,"kalashnikov
usa
firearms
for everyone
free shipping
code: freedom
shop firearms",Lifestyle,0.6909358397533838,targeted
AD_00604,"grab top titles for
free!
(up to $100)
just pay
shipping & handling
3.bok moxazarobaronala
people allrecipes
the
making
queen
bellertlomies
better homesank
e doit
yourself
harry's d'a
house
take it
outside!
www
shop now →
under
de
20
gold your
outdoor
oasis
pxltimo
prost",Lifestyle,0.6718517181020343,targeted
AD_00605,"wi
ev
learn more
albany med health system",Health,0.9542822195707056,targeted
AD_00606,black families matter,General_News,0.37740009232665556,targeted
AD_00607,"123rf
millions of stunning visuals
at low price + free one-click editing tools
start now",General_News,0.2969432819444272,targeted
AD_00608,"more
house
school
knightsbridge
a greenhouse... not a hothouse
click here to book an open morning",General_News,0.6843459458333178,targeted
AD_00609,"say hello
to honey
beerx
and goodbye
to fine lines
shop now",Lifestyle,0.4028479951556975,targeted
AD_00610,"today's
refinance
rate
15-year fixed term
2.01%
no ssn required
30-year fixed term
2.42%*
calculate
payment
mortgage.net
*terms & conditions apply.
nmls #1912050 (nmisconsumeraccess.org)
1834",Lifestyle,0.3354129689730651,targeted
AD_00611,"wrike
do the best work
of your life.
try wrike",Health,0.4073077342278671,targeted
AD_00612,"how
allta
de
target identified:
kirsty, warehouse operative",General_News,0.296760758499318,targeted
AD_00613,"an easy way to make
family time a priority from
advent through epiphany
me
agach
121
and
hp 25
expl
the ide
learn more
families celebrate
2013023
art&cristas",Lifestyle,0.7787048252487629,targeted
AD_00614,"purposeful living
independent living assisted living inspiritás - memory care
8
ashleigh
at lansdowne™
call (703) 345-6912 for a tour.",Lifestyle,0.534463274196384,targeted
AD_00615,"food 4 less
shop today!
2230 biddle rd, medford | open 24/7
natural foods
organic selections
supplements",Food_Drink,0.48113172722605885,targeted
AD_00616,"+
digital
trends
everything
that works
with apple
homekit
learn more",Lifestyle,0.5774167073677355,targeted
AD_00617,"god
مادا
jets
nfts
g
at #19
spect she
gew
spect
spect
select",Sports,0.28202723137250707,targeted
AD_00618,"the new 2023 sprinter
all-wheel-drive
learn more",Entertainment,0.40618720775325445,targeted
